CustomerID,Age,Gender,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges,Churn
80040,32,Male,19,62.47,Month-to-month,Bank transfer,1184.07,No
80041,60,Female,71,113.76,Month-to-month,Credit card,8120.55,No
80042,78,Female,14,16.44,Month-to-month,Electronic check,207.8,No
80043,30,Male,56,99.64,One year,Mailed check,5516.55,No
80044,44,Female,4,124.21,Month-to-month,Electronic check,558.5,Yes
80045,40,Female,21,13.94,One year,Mailed check,261.98,No
80046,51,Other,10,74.92,Month-to-month,Credit card,743.25,Yes
80047,76,Female,49,100.53,Two year,Mailed check,4952.96,Yes
80048,51,Female,50,61.11,Month-to-month,Electronic check,3102.92,No
80049,40,Female,34,30.61,One year,Mailed check,1074.37,No
80050,75,Female,9,129.18,Month-to-month,Credit card,1213.98,Yes
80051,61,Male,22,27.56,Two year,Credit card,664.49,No
80052,75,Female,50,67.19,One year,Electronic check,3438.62,No
80053,37,Female,23,40.33,Month-to-month,Mailed check,957.25,No
80054,71,Female,72,55.98,Two year,Electronic check,4044.06,No
80055,26,Female,31,57.66,One year,Electronic check,1807.7,No
80056,75,Male,49,140.0,One year,Mailed check,6995.39,No
80057,76,Male,22,78.29,Month-to-month,Credit card,1832.64,Yes
80058,37,Male,46,128.89,Month-to-month,Bank transfer,5941.04,Yes
80059,64,Male,54,89.69,Two year,Electronic check,4869.27,No
80060,56,Male,5,100.05,Month-to-month,Mailed check,485.63,Yes
80061,74,Male,18,73.45,Two year,Electronic check,1294.91,No
80062,31,Female,12,13.13,Month-to-month,Electronic check,157.12,Yes
80063,66,Female,69,18.75,Month-to-month,Electronic check,1268.68,No
80064,43,Male,40,17.14,Two year,Bank transfer,659.91,No
80065,44,Female,45,54.64,Month-to-month,Credit card,2503.17,No
80066,51,Male,29,36.17,Month-to-month,Electronic check,1011.49,Yes
80067,46,Male,1,113.68,One year,Electronic check,102.4,Yes
80068,49,Male,47,20.4,Month-to-month,Electronic check,930.49,No
80069,58,Female,31,134.27,Month-to-month,Credit card,4266.92,No
80070,62,Female,9,61.11,Month-to-month,Credit card,613.89,No
80071,22,Female,57,112.43,Month-to-month,Electronic check,6365.12,Yes
80072,21,Female,5,134.78,Month-to-month,Electronic check,744.39,Yes
80073,40,Male,19,64.99,One year,Electronic check,1246.27,No
80074,38,Female,36,90.08,Month-to-month,Bank transfer,3178.48,Yes
80075,50,Female,70,130.26,Two year,Bank transfer,9163.22,No
80076,58,Female,41,60.76,Month-to-month,Bank transfer,2491.55,No
80077,41,Male,30,98.35,Month-to-month,Electronic check,2911.71,No
80078,33,Male,3,92.36,Two year,Electronic check,328.34,No
80079,49,Other,27,109.53,One year,Electronic check,2968.41,Yes
80080,36,Male,67,33.09,Month-to-month,Credit card,2179.27,Yes
80081,43,Male,38,63.5,Month-to-month,Bank transfer,2407.09,Yes
80082,20,Female,41,69.11,One year,Mailed check,2853.72,No
80083,52,Female,49,81.66,Month-to-month,Mailed check,3939.95,No
80084,56,Female,72,135.21,Month-to-month,Mailed check,9763.5,No
80085,35,Male,7,27.12,Month-to-month,Bank transfer,184.48,No
80086,74,Female,34,37.94,Month-to-month,Bank transfer,1299.98,Yes
80087,69,Female,71,108.13,Two year,Credit card,7616.43,No
80088,24,Male,7,60.98,Month-to-month,Electronic check,390.61,Yes
80089,49,Female,70,30.29,Month-to-month,Electronic check,2129.52,No
80090,41,Male,62,63.98,One year,Mailed check,3920.17,No
80091,33,Male,17,130.3,Month-to-month,Electronic check,2288.86,Yes
80092,70,Female,2,101.14,Two year,Electronic check,221.83,No
80093,41,Female,10,121.42,Month-to-month,Electronic check,1145.2,Yes
80094,21,Male,54,43.86,Month-to-month,Electronic check,2315.4,Yes
80095,62,Male,42,126.73,Month-to-month,Bank transfer,5260.38,Yes
80096,49,Female,54,52.62,Two year,Electronic check,2792.73,No
80097,59,Female,22,49.14,Month-to-month,Bank transfer,1034.95,No
80098,51,Other,5,34.3,Two year,Electronic check,250.27,Yes
80099,36,Male,27,134.17,Month-to-month,Mailed check,3645.79,Yes
80100,31,Female,72,28.25,Month-to-month,Electronic check,2043.27,No
80101,55,Male,52,75.39,Two year,Electronic check,3849.84,No
80102,75,Female,20,50.9,Month-to-month,Electronic check,1039.97,Yes
80103,30,Female,72,50.67,Two year,Bank transfer,3636.04,No
80104,39,Male,72,69.61,Month-to-month,Electronic check,4983.73,No
80105,77,Male,43,115.2,Month-to-month,Credit card,4925.16,Yes
80106,48,Female,11,111.07,Month-to-month,Mailed check,1224.26,Yes
80107,61,Male,47,131.39,Month-to-month,Electronic check,6170.41,No
80108,61,Female,2,106.5,Month-to-month,Electronic check,172.31,Yes
80109,47,Female,15,23.18,Month-to-month,Mailed check,296.61,Yes
80110,40,Female,67,122.79,One year,Mailed check,8276.07,No
80111,29,Male,48,83.46,Month-to-month,Bank transfer,4068.46,No
80112,60,Male,30,24.82,One year,Bank transfer,782.74,No
80113,31,Male,28,121.38,One year,Mailed check,3476.31,Yes
80114,53,Female,65,24.8,Month-to-month,Electronic check,1627.87,Yes
80115,62,Male,39,75.73,One year,Electronic check,2986.76,No
80116,25,Female,42,27.96,One year,Electronic check,1159.92,No
80117,41,Male,9,14.37,Month-to-month,Mailed check,183.68,No
80118,76,Other,57,24.55,Month-to-month,Mailed check,1334.03,No
80119,72,Male,9,93.8,One year,Credit card,883.37,Yes
80120,20,Female,35,53.03,Month-to-month,Mailed check,1935.27,Yes
80121,31,Female,62,103.92,One year,Credit card,6391.34,No
80122,68,Male,51,39.29,Two year,Mailed check,2065.79,No
80123,67,Female,38,21.69,Two year,Electronic check,890.53,No
80124,28,Female,51,121.92,Month-to-month,Mailed check,6265.86,Yes
80125,62,Male,52,64.34,Two year,Electronic check,3312.55,No
80126,72,Female,40,112.94,One year,Electronic check,4462.97,No
80127,79,Male,8,92.86,Two year,Mailed check,711.46,No
80128,55,Female,27,90.05,Month-to-month,Mailed check,2499.2,No
80129,45,Male,69,111.99,Month-to-month,Electronic check,7712.32,No
80130,40,Female,22,42.2,Month-to-month,Electronic check,867.14,Yes
80131,35,Female,67,113.69,One year,Electronic check,7612.43,Yes
80132,37,Female,71,110.12,Month-to-month,Credit card,7917.84,Yes
80133,50,Male,50,105.56,Month-to-month,Credit card,5220.78,Yes
80134,19,Male,61,137.9,Month-to-month,Electronic check,8478.01,No
80135,56,Female,17,65.15,Month-to-month,Electronic check,1184.78,No
80136,54,Female,72,117.87,One year,Electronic check,8505.14,Yes
80137,43,Female,56,147.45,Month-to-month,Mailed check,8236.38,No
80138,68,Female,6,26.24,One year,Electronic check,147.68,Yes
80139,19,Male,51,42.42,Two year,Bank transfer,2099.96,No
80140,20,Male,23,123.84,Month-to-month,Electronic check,2894.86,No
80141,37,Male,7,112.47,Two year,Mailed check,818.73,Yes
80142,27,Male,7,31.23,Month-to-month,Mailed check,218.56,Yes
80143,59,Male,18,44.39,Month-to-month,Credit card,876.61,Yes
80144,38,Male,50,138.89,One year,Electronic check,6934.98,No
80145,57,Male,26,138.96,Two year,Electronic check,3634.28,Yes
80146,26,Male,9,35.32,One year,Mailed check,208.01,Yes
80147,19,Male,62,21.5,Month-to-month,Electronic check,1403.79,Yes
80148,45,Female,48,115.69,Month-to-month,Electronic check,5564.94,Yes
80149,20,Male,41,82.65,Month-to-month,Mailed check,3347.8,No
80150,33,Female,9,13.19,Month-to-month,Electronic check,155.38,Yes
80151,21,Male,17,21.68,Two year,Mailed check,377.44,No
80152,40,Female,8,134.41,One year,Electronic check,1112.16,Yes
80153,47,Male,18,11.77,Month-to-month,Electronic check,250.2,No
80154,55,Female,66,44.66,One year,Electronic check,3008.3,No
80155,30,Male,48,30.18,Month-to-month,Mailed check,1479.66,No
80156,23,Male,34,112.31,Month-to-month,Bank transfer,3802.95,Yes
80157,27,Male,51,34.51,Month-to-month,Credit card,1795.64,No
80158,72,Male,43,75.17,Month-to-month,Bank transfer,3261.61,No
80159,34,Female,20,105.89,Month-to-month,Bank transfer,2124.12,Yes
80160,25,Female,50,128.46,Two year,Bank transfer,6395.51,Yes
80161,26,Male,44,141.94,One year,Electronic check,6238.78,Yes
80162,51,Female,50,73.67,Month-to-month,Mailed check,3687.84,No
80163,34,Male,52,112.87,Month-to-month,Mailed check,5782.27,No
80164,69,Female,41,136.92,Two year,Credit card,5572.35,No
80165,60,Female,65,107.44,One year,Credit card,6969.91,No
80166,67,Male,48,63.61,One year,Electronic check,3125.39,No
80167,39,Male,50,38.38,Two year,Mailed check,1866.15,No
80168,20,Male,19,13.04,One year,Electronic check,262.33,No
80169,58,Female,46,57.71,Month-to-month,Electronic check,2641.64,Yes
80170,57,Male,24,84.72,One year,Bank transfer,1970.58,No
80171,46,Other,72,57.17,Two year,Mailed check,4158.99,No
80172,56,Male,29,13.89,Month-to-month,Electronic check,336.19,Yes
80173,44,Male,63,70.39,Month-to-month,Bank transfer,4476.73,No
80174,56,Male,56,146.06,Month-to-month,Electronic check,8169.48,No
80175,72,Male,27,30.61,One year,Bank transfer,775.08,No
80176,70,Female,5,33.04,Month-to-month,Bank transfer,105.78,Yes
80177,57,Male,4,137.59,Month-to-month,Electronic check,514.98,Yes
80178,69,Male,66,87.39,Month-to-month,Electronic check,5742.56,No
80179,54,Male,62,90.01,One year,Bank transfer,5569.97,No
80180,20,Male,72,34.88,Month-to-month,Mailed check,2550.88,No
80181,36,Female,58,108.85,One year,Mailed check,6330.11,No
80182,51,Female,47,101.11,Month-to-month,Credit card,4726.88,Yes
80183,31,Female,2,109.35,One year,Electronic check,221.85,Yes
80184,38,Female,6,12.67,Month-to-month,Credit card,112.46,No
80185,77,Male,29,136.21,One year,Credit card,3923.22,No
80186,19,Male,65,39.2,Month-to-month,Electronic check,2558.76,No
80187,27,Male,68,26.32,Month-to-month,Credit card,1828.89,No
80188,69,Female,56,135.46,Month-to-month,Bank transfer,7513.96,Yes
80189,59,Male,33,37.62,Month-to-month,Electronic check,1264.35,No
80190,77,Male,71,33.12,Month-to-month,Electronic check,2377.35,Yes
80191,34,Male,66,112.0,Month-to-month,Credit card,7470.81,No
80192,19,Male,64,82.91,One year,Bank transfer,5361.47,No
80193,44,Female,54,94.85,Month-to-month,Mailed check,5192.27,Yes
80194,18,Female,4,80.52,Month-to-month,Mailed check,264.06,No
80195,67,Male,18,141.31,Two year,Mailed check,2542.32,No
80196,53,Other,68,147.98,One year,Electronic check,10018.4,No
80197,50,Female,10,11.59,Month-to-month,Electronic check,51.75,Yes
80198,39,Male,29,106.85,One year,Electronic check,3066.82,No
80199,66,Male,6,104.66,Month-to-month,Mailed check,639.03,Yes
80200,52,Female,11,102.81,One year,Credit card,1120.85,No
80201,51,Male,1,103.17,Month-to-month,Bank transfer,66.61,Yes
80202,35,Male,42,83.61,Month-to-month,Mailed check,3472.11,No
80203,53,Female,22,46.84,Two year,Mailed check,1024.74,No
80204,74,Male,66,17.0,Month-to-month,Credit card,1161.94,No
80205,20,Male,42,71.13,Month-to-month,Mailed check,2968.3,No
80206,61,Female,19,35.7,Month-to-month,Electronic check,682.96,No
80207,71,Male,24,93.29,Month-to-month,Mailed check,2227.08,No
80208,33,Male,41,149.01,Two year,Bank transfer,6087.95,No
80209,77,Female,9,35.85,Month-to-month,Mailed check,279.96,Yes
80210,28,Female,64,80.6,Month-to-month,Electronic check,5174.1,Yes
80211,27,Male,69,101.99,Month-to-month,Electronic check,7026.35,No
80212,68,Female,71,75.21,Two year,Bank transfer,5294.03,No
80213,59,Female,35,77.0,One year,Electronic check,2747.21,No
80214,38,Female,26,110.06,Month-to-month,Bank transfer,2839.86,Yes
80215,42,Male,56,107.96,Month-to-month,Credit card,6053.21,No
80216,52,Male,41,21.9,Month-to-month,Electronic check,968.24,Yes
80217,73,Female,60,53.53,Month-to-month,Bank transfer,3171.75,No
80218,23,Female,41,103.82,Month-to-month,Bank transfer,4199.5,No
80219,63,Male,31,63.07,Two year,Electronic check,1844.7,No
80220,80,Female,33,117.36,Month-to-month,Mailed check,3932.17,Yes
80221,61,Male,34,63.87,One year,Credit card,2195.35,No
80222,25,Other,8,37.0,Month-to-month,Electronic check,321.21,No
80223,51,Male,35,139.99,Month-to-month,Bank transfer,4853.41,No
80224,58,Female,52,92.48,Month-to-month,Electronic check,4856.93,No
80225,63,Male,17,55.9,One year,Mailed check,949.15,No
80226,18,Female,12,34.47,One year,Bank transfer,488.99,No
80227,20,Male,61,149.62,Month-to-month,Electronic check,9147.38,Yes
80228,69,Male,60,132.03,One year,Mailed check,7798.19,No
80229,55,Female,30,72.29,Month-to-month,Bank transfer,2289.3,Yes
80230,44,Male,15,29.52,Month-to-month,Mailed check,420.87,No
80231,69,Other,66,26.73,Month-to-month,Electronic check,1797.09,Yes
80232,30,Female,22,89.29,Month-to-month,Mailed check,2031.84,No
80233,60,Female,69,91.78,Two year,Bank transfer,6290.38,No
80234,64,Female,20,110.77,Month-to-month,Electronic check,2260.77,Yes
80235,67,Male,36,120.65,Month-to-month,Bank transfer,4264.04,Yes
80236,36,Male,3,90.37,Month-to-month,Bank transfer,243.9,No
80237,36,Female,9,103.69,Month-to-month,Credit card,925.6,Yes
80238,23,Female,64,86.04,One year,Mailed check,5553.1,No
80239,64,Female,18,53.36,One year,Credit card,1006.16,No
80240,70,Female,7,70.61,Month-to-month,Bank transfer,470.11,Yes
80241,31,Other,39,77.62,Two year,Bank transfer,2952.73,No
80242,22,Male,52,132.87,Month-to-month,Mailed check,6909.15,Yes
80243,79,Female,6,102.47,Month-to-month,Bank transfer,654.8,Yes
80244,60,Female,67,71.19,Two year,Bank transfer,4800.09,No
80245,69,Female,42,83.82,Month-to-month,Electronic check,3426.19,Yes
80246,62,Female,46,66.74,Month-to-month,Mailed check,3130.98,No
80247,62,Female,39,70.81,One year,Mailed check,2673.67,No
80248,53,Male,35,91.2,Month-to-month,Bank transfer,3143.03,Yes
80249,26,Male,17,127.22,Two year,Mailed check,2208.42,No
80250,40,Male,52,136.92,Month-to-month,Bank transfer,7033.69,Yes
80251,49,Male,70,70.69,One year,Credit card,4939.06,No
80252,46,Female,45,15.64,One year,Mailed check,664.75,No
80253,62,Female,29,27.19,Month-to-month,Mailed check,868.84,No
80254,45,Male,35,122.62,Two year,Bank transfer,4239.06,Yes
80255,57,Female,29,101.17,One year,Electronic check,2953.24,No
80256,69,Other,28,34.95,Month-to-month,Mailed check,928.97,Yes
80257,28,Female,52,12.12,Month-to-month,Electronic check,572.59,No
80258,80,Male,34,46.89,One year,Credit card,1555.48,No
80259,36,Male,72,90.52,Month-to-month,Electronic check,6502.9,Yes
80260,18,Male,67,131.18,Month-to-month,Mailed check,8841.52,Yes
80261,26,Male,68,92.63,One year,Mailed check,6336.53,No
80262,74,Female,35,123.99,Month-to-month,Credit card,4405.17,Yes
80263,19,Male,38,63.25,Month-to-month,Mailed check,2554.89,Yes
80264,21,Female,36,19.74,One year,Mailed check,785.59,No
80265,46,Male,68,92.44,Month-to-month,Bank transfer,6354.87,No
80266,21,Male,9,74.85,Two year,Credit card,674.32,No
80267,77,Female,64,123.82,Month-to-month,Electronic check,8011.88,Yes
80268,18,Female,18,37.23,Two year,Mailed check,686.0,No
80269,45,Female,31,102.49,Month-to-month,Bank transfer,3262.7,Yes
80270,35,Male,56,136.95,Month-to-month,Credit card,7616.18,No
80271,63,Female,1,79.86,Month-to-month,Mailed check,106.19,Yes
80272,30,Female,64,87.19,Two year,Credit card,5561.39,No
80273,57,Male,35,12.19,One year,Bank transfer,459.97,No
80274,23,Male,36,19.05,Month-to-month,Electronic check,753.3,No
80275,66,Female,30,141.03,Month-to-month,Electronic check,4196.08,No
80276,72,Female,49,137.37,One year,Mailed check,6731.41,No
80277,60,Female,35,145.16,Two year,Credit card,5062.23,Yes
80278,64,Other,43,141.81,Month-to-month,Electronic check,6078.15,Yes
80279,56,Female,44,112.71,Month-to-month,Electronic check,4954.97,Yes
80280,39,Male,27,33.52,Two year,Mailed check,917.07,No
80281,78,Male,41,24.0,One year,Electronic check,924.11,No
80282,47,Female,37,34.77,Month-to-month,Credit card,1240.83,Yes
80283,44,Male,25,42.86,Month-to-month,Mailed check,991.05,No
80284,25,Male,55,140.99,One year,Credit card,7771.83,No
80285,60,Male,5,90.05,Month-to-month,Bank transfer,448.46,Yes
80286,45,Male,40,138.99,Month-to-month,Bank transfer,5490.3,Yes
80287,70,Female,10,29.2,Two year,Electronic check,345.93,No
80288,19,Female,10,49.2,Month-to-month,Credit card,457.58,Yes
80289,37,Female,46,38.45,One year,Mailed check,1835.47,No
80290,28,Other,60,130.8,One year,Electronic check,7894.09,No
80291,31,Male,50,32.61,Month-to-month,Electronic check,1674.79,No
80292,41,Female,43,59.0,Month-to-month,Credit card,2480.5,No
80293,30,Female,51,83.23,Month-to-month,Credit card,4284.61,Yes
80294,25,Female,42,56.95,Month-to-month,Credit card,2436.25,No
80295,61,Female,13,30.81,Month-to-month,Mailed check,343.16,No
80296,38,Male,66,95.97,Month-to-month,Electronic check,6358.97,No
80297,39,Female,37,86.25,Month-to-month,Bank transfer,3244.44,No
80298,26,Other,12,70.93,One year,Mailed check,893.85,No
80299,75,Female,43,30.07,Month-to-month,Credit card,1344.95,No
80300,75,Female,59,143.34,Month-to-month,Mailed check,8478.57,No
80301,59,Female,69,131.49,Month-to-month,Electronic check,9026.26,Yes
80302,60,Female,61,100.42,Month-to-month,Mailed check,6117.58,No
80303,28,Male,23,26.01,One year,Mailed check,585.57,No
80304,33,Male,27,101.52,One year,Credit card,2741.56,Yes
80305,67,Male,19,35.07,Two year,Bank transfer,575.14,No
80306,70,Other,35,93.51,Month-to-month,Electronic check,3222.39,Yes
80307,26,Male,7,60.93,Two year,Electronic check,463.47,No
80308,20,Female,16,101.28,Month-to-month,Bank transfer,1636.15,Yes
80309,71,Male,33,32.53,One year,Credit card,1007.38,No
80310,53,Male,37,51.94,Month-to-month,Electronic check,1951.32,No
80311,69,Male,23,20.06,Two year,Electronic check,435.01,No
80312,68,Male,10,48.22,Month-to-month,Credit card,521.07,No
80313,59,Male,20,68.61,Month-to-month,Credit card,1364.02,No
80314,30,Other,64,96.95,Two year,Electronic check,6212.0,No
80315,18,Other,15,78.2,Two year,Bank transfer,1263.38,No
80316,61,Male,51,120.28,Month-to-month,Credit card,6224.19,Yes
80317,28,Female,32,44.07,Two year,Credit card,1380.57,No
80318,41,Female,15,44.09,Month-to-month,Electronic check,706.37,No
80319,22,Female,55,27.11,Month-to-month,Bank transfer,1538.35,No
80320,19,Female,34,18.02,Month-to-month,Electronic check,526.66,Yes
80321,34,Female,58,134.51,Month-to-month,Bank transfer,7797.88,Yes
80322,34,Male,42,32.56,Month-to-month,Electronic check,1317.88,No
80323,37,Male,52,128.85,Month-to-month,Electronic check,6706.62,Yes
80324,32,Male,41,36.91,One year,Mailed check,1575.58,No
80325,21,Female,18,124.27,One year,Electronic check,2267.11,No
80326,71,Male,4,128.95,One year,Mailed check,475.71,Yes
80327,28,Male,22,13.14,Month-to-month,Electronic check,220.12,No
80328,40,Female,52,66.03,Two year,Electronic check,3447.37,No
80329,18,Male,21,80.86,Month-to-month,Mailed check,1742.79,No
80330,59,Male,8,58.51,Month-to-month,Electronic check,449.33,Yes
80331,67,Male,71,14.13,Month-to-month,Electronic check,1066.38,Yes
80332,64,Female,9,140.95,One year,Mailed check,1256.29,Yes
80333,68,Female,51,101.22,Month-to-month,Electronic check,5255.49,No
80334,74,Female,14,140.18,Two year,Credit card,1904.1,Yes
80335,21,Female,19,46.42,Month-to-month,Electronic check,861.03,No
80336,55,Male,37,65.36,Month-to-month,Credit card,2395.53,No
80337,19,Male,40,76.14,Month-to-month,Bank transfer,3066.1,Yes
80338,62,Male,58,147.58,Month-to-month,Mailed check,8542.12,Yes
80339,44,Female,62,31.14,Month-to-month,Bank transfer,1949.08,No
80340,51,Female,29,84.13,One year,Credit card,2462.28,No
80341,30,Male,53,55.83,Month-to-month,Bank transfer,2938.29,Yes
80342,64,Female,3,55.14,Month-to-month,Mailed check,212.26,Yes
80343,78,Male,15,45.42,Month-to-month,Credit card,643.67,Yes
80344,35,Male,49,146.93,One year,Credit card,7273.64,No
80345,28,Male,43,19.95,Two year,Bank transfer,806.35,No
80346,22,Male,40,117.39,Two year,Mailed check,4721.61,No
80347,46,Male,60,15.27,Two year,Credit card,907.47,No
80348,42,Male,60,35.73,Month-to-month,Credit card,2166.36,Yes
80349,31,Male,2,40.29,Two year,Bank transfer,29.75,Yes
80350,71,Female,40,79.87,Month-to-month,Bank transfer,3182.89,No
80351,65,Female,47,147.72,One year,Mailed check,7070.55,Yes
80352,63,Female,71,121.7,Month-to-month,Electronic check,8722.29,No
80353,58,Female,56,37.75,Month-to-month,Mailed check,2173.94,No
80354,55,Female,47,68.48,Month-to-month,Bank transfer,3242.07,Yes
80355,58,Male,61,114.67,Two year,Credit card,6978.09,No
80356,78,Male,23,44.34,Month-to-month,Electronic check,1111.08,Yes
80357,54,Male,12,128.69,One year,Bank transfer,1620.6,No
80358,28,Male,7,147.3,Month-to-month,Credit card,1042.13,Yes
80359,61,Female,16,120.89,Month-to-month,Mailed check,2002.72,No
80360,49,Male,51,66.9,Month-to-month,Bank transfer,3440.75,No
80361,66,Male,45,91.99,Two year,Bank transfer,4217.71,No
80362,23,Female,39,77.22,Month-to-month,Bank transfer,2994.38,No
80363,69,Male,26,24.18,Month-to-month,Electronic check,609.93,No
80364,74,Female,37,43.83,One year,Electronic check,1636.99,No
80365,23,Male,71,42.38,Month-to-month,Credit card,2975.54,No
80366,64,Female,59,127.93,One year,Mailed check,7535.23,No
80367,80,Female,8,56.78,Month-to-month,Electronic check,412.72,Yes
80368,66,Male,37,49.92,Two year,Electronic check,1817.47,No
80369,39,Male,49,55.9,Two year,Electronic check,2701.02,No
80370,20,Male,68,72.92,Month-to-month,Bank transfer,4940.47,No
80371,36,Female,8,126.11,Month-to-month,Bank transfer,886.88,Yes
80372,72,Female,3,88.23,Two year,Mailed check,243.24,Yes
80373,51,Male,56,98.64,Month-to-month,Electronic check,5435.72,Yes
80374,58,Female,17,35.49,Month-to-month,Mailed check,620.81,Yes
80375,58,Male,5,68.41,Month-to-month,Bank transfer,328.51,No
80376,24,Female,18,128.56,Month-to-month,Bank transfer,2340.32,No
80377,74,Male,27,58.45,Two year,Mailed check,1503.47,No
80378,33,Male,72,106.27,Month-to-month,Bank transfer,7586.35,Yes
80379,76,Male,6,60.83,Month-to-month,Mailed check,442.3,No
80380,55,Female,57,14.67,Month-to-month,Electronic check,790.49,No
80381,26,Female,49,21.19,Month-to-month,Credit card,1073.81,No
80382,75,Male,13,127.47,Two year,Electronic check,1615.02,No
80383,30,Male,2,56.95,One year,Mailed check,121.93,No
80384,51,Female,58,147.87,Month-to-month,Bank transfer,8607.42,Yes
80385,63,Female,46,13.38,Month-to-month,Mailed check,666.5,No
80386,54,Male,27,117.85,Two year,Credit card,3200.53,No
80387,60,Female,45,146.09,Month-to-month,Mailed check,6647.94,Yes
80388,64,Male,41,86.56,One year,Electronic check,3581.61,No
80389,23,Female,53,41.97,Month-to-month,Electronic check,2217.13,Yes
80390,77,Male,17,125.24,One year,Credit card,2201.07,No
80391,55,Female,35,18.81,One year,Credit card,687.72,No
80392,65,Female,51,60.7,Two year,Electronic check,3131.9,No
80393,76,Male,22,18.4,Two year,Bank transfer,469.51,No
80394,69,Other,21,85.78,Two year,Bank transfer,1769.88,No
80395,78,Female,40,42.22,One year,Electronic check,1713.53,No
80396,21,Male,53,68.44,One year,Electronic check,3584.79,No
80397,22,Female,5,29.72,One year,Bank transfer,234.23,Yes
80398,23,Male,36,56.32,Month-to-month,Bank transfer,2013.94,No
80399,77,Male,30,102.47,One year,Credit card,3076.44,No
80400,30,Other,30,127.74,Month-to-month,Bank transfer,3885.82,No
80401,63,Other,51,97.11,One year,Electronic check,5036.92,No
80402,41,Male,65,88.19,Month-to-month,Credit card,5775.29,No
80403,45,Male,5,84.24,One year,Bank transfer,435.67,No
80404,30,Male,51,54.87,Month-to-month,Credit card,2753.67,No
80405,59,Female,36,55.01,Month-to-month,Credit card,2072.54,Yes
80406,66,Female,30,140.21,Month-to-month,Credit card,4207.08,No
80407,73,Male,64,18.92,Month-to-month,Mailed check,1215.2,No
80408,35,Male,64,104.4,Month-to-month,Electronic check,6620.25,Yes
80409,76,Other,30,70.86,One year,Bank transfer,2067.9,No
80410,80,Female,35,48.47,Month-to-month,Credit card,1649.41,No
80411,24,Female,20,60.98,Month-to-month,Electronic check,1189.32,No
80412,21,Male,63,33.08,Month-to-month,Credit card,2136.19,No
80413,48,Male,62,121.2,Month-to-month,Bank transfer,7469.85,Yes
80414,41,Male,33,12.54,Month-to-month,Electronic check,316.32,No
80415,39,Female,49,99.58,Month-to-month,Electronic check,4962.24,No
80416,38,Female,26,96.59,Month-to-month,Electronic check,2495.15,No
80417,65,Female,40,56.37,Two year,Credit card,2179.18,No
80418,59,Male,60,71.4,Month-to-month,Electronic check,4304.69,Yes
80419,43,Male,25,26.54,One year,Electronic check,671.51,No
80420,47,Female,20,67.29,Month-to-month,Electronic check,1441.88,Yes
80421,70,Female,22,138.68,Month-to-month,Electronic check,3090.83,No
80422,69,Male,31,117.16,One year,Electronic check,3650.87,No
80423,79,Female,21,65.95,One year,Mailed check,1405.92,No
80424,68,Female,16,91.33,Two year,Bank transfer,1476.76,No
80425,52,Male,63,120.01,Month-to-month,Credit card,7577.97,Yes
80426,79,Male,11,51.84,Month-to-month,Bank transfer,535.12,Yes
80427,68,Male,30,18.75,Month-to-month,Electronic check,548.35,No
80428,40,Female,13,142.64,Month-to-month,Mailed check,1842.39,Yes
80429,73,Male,42,131.29,One year,Mailed check,5523.83,No
80430,62,Female,58,90.28,Two year,Mailed check,5267.57,No
80431,57,Male,43,37.48,Two year,Mailed check,1516.51,No
80432,67,Female,65,129.55,Month-to-month,Bank transfer,8347.61,Yes
80433,47,Female,5,112.02,Two year,Bank transfer,522.7,Yes
80434,36,Female,54,146.7,One year,Electronic check,7895.08,Yes
80435,49,Female,46,93.06,One year,Credit card,4308.55,No
80436,67,Female,14,118.72,One year,Electronic check,1659.09,No
80437,71,Male,13,29.28,Month-to-month,Credit card,444.73,No
80438,76,Male,25,34.88,Month-to-month,Mailed check,875.91,Yes
80439,36,Male,55,63.77,Two year,Electronic check,3549.25,No
80440,39,Female,41,28.27,Month-to-month,Credit card,1115.01,No
80441,21,Female,8,79.95,Month-to-month,Bank transfer,619.2,Yes
80442,62,Female,5,91.3,Month-to-month,Credit card,455.07,No
80443,29,Female,28,44.18,Month-to-month,Mailed check,1172.9,No
80444,32,Female,50,55.43,Month-to-month,Credit card,2753.29,No
80445,75,Male,62,82.39,Two year,Credit card,5115.69,No
80446,32,Female,62,63.89,Month-to-month,Credit card,3912.35,No
80447,27,Male,57,70.9,Month-to-month,Bank transfer,4041.49,No
80448,71,Male,64,126.16,Month-to-month,Electronic check,8069.83,Yes
80449,78,Female,38,112.94,Two year,Credit card,4241.75,No
80450,36,Female,54,136.24,Month-to-month,Electronic check,7389.9,Yes
80451,70,Female,16,124.87,One year,Credit card,1985.95,Yes
80452,25,Male,32,15.09,Two year,Mailed check,430.77,No
80453,68,Female,54,42.75,One year,Electronic check,2253.96,No
80454,74,Male,44,110.6,Month-to-month,Electronic check,4887.26,Yes
80455,48,Female,16,123.28,One year,Credit card,1997.24,No
80456,26,Male,2,130.42,Two year,Bank transfer,291.3,Yes
80457,46,Female,57,37.25,Month-to-month,Electronic check,2158.12,Yes
80458,24,Male,57,39.5,Month-to-month,Electronic check,2265.39,No
80459,25,Female,56,41.28,Month-to-month,Bank transfer,2301.53,Yes
80460,58,Female,67,52.34,Month-to-month,Credit card,3462.16,Yes
80461,34,Male,65,50.47,One year,Credit card,3278.02,No
